Dyad,Player,Raza,Stage,Round,Object,Label,Kind,Correct
15349-95103,153498218008918,hound,2,19,A12.jpg,A,A,1
15349-95103,153498218008918,hound,2,19,A10.jpg,A,A,1
15349-95103,951034904396380,terrier,2,19,C6.jpg,C,C,1
15349-95103,951034904396380,terrier,2,19,B9.jpg,B,B,1
15349-95103,951034904396380,terrier,2,19,A7.jpg,A,A,1
15349-95103,951034904396380,terrier,2,19,A12.jpg,A,A,1
15349-95103,951034904396380,terrier,2,19,A10.jpg,A,A,1
15349-95103,153498218008918,hound,2,20,D10.jpg,D,D,1
15349-95103,153498218008918,hound,2,20,A2.jpg,A,A,1
15349-95103,153498218008918,hound,2,20,A6.jpg,A,A,1
15349-95103,153498218008918,hound,2,20,C10.jpg,C,C,1
15349-95103,153498218008918,hound,2,20,C8.jpg,C,C,1
15349-95103,951034904396380,terrier,2,20,D10.jpg,D,D,1
15349-95103,951034904396380,terrier,2,20,A2.jpg,A,A,1
15349-95103,951034904396380,terrier,2,20,A6.jpg,A,A,1
15349-95103,951034904396380,terrier,2,20,C10.jpg,C,C,1
15349-95103,951034904396380,terrier,2,20,C8.jpg,C,C,1
15349-95103,153498218008918,hound,2,21,A5.jpg,A,A,1
15349-95103,153498218008918,hound,2,21,B6.jpg,B,B,1
15349-95103,153498218008918,hound,2,21,D5.jpg,D,D,1
15349-95103,153498218008918,hound,2,21,C8.jpg,C,C,1
15349-95103,153498218008918,hound,2,21,C2.jpg,C,C,1
15349-95103,951034904396380,terrier,2,21,A5.jpg,A,A,1
15349-95103,951034904396380,terrier,2,21,B6.jpg,B,B,1
15349-95103,951034904396380,terrier,2,21,D5.jpg,D,D,1
15349-95103,951034904396380,terrier,2,21,C8.jpg,C,C,1
15349-95103,951034904396380,terrier,2,21,C2.jpg,C,C,1
15349-95103,153498218008918,hound,2,22,D9.jpg,D,D,1
15349-95103,153498218008918,hound,2,22,B11.jpg,B,B,1
15349-95103,153498218008918,hound,2,22,C5.jpg,C,C,1
15349-95103,153498218008918,hound,2,22,A8.jpg,A,A,1
15349-95103,153498218008918,hound,2,22,C12.jpg,C,C,1
15349-95103,951034904396380,terrier,2,22,D9.jpg,D,D,1
15349-95103,951034904396380,terrier,2,22,B11.jpg,B,B,1
15349-95103,951034904396380,terrier,2,22,C5.jpg,C,C,1
15349-95103,951034904396380,terrier,2,22,A8.jpg,A,A,1
15349-95103,951034904396380,terrier,2,22,C12.jpg,C,C,1
15349-95103,951034904396380,terrier,2,23,B5.jpg,B,B,1
15349-95103,951034904396380,terrier,2,23,D9.jpg,D,D,1
15349-95103,951034904396380,terrier,2,23,D10.jpg,D,D,1
15349-95103,951034904396380,terrier,2,23,C5.jpg,C,C,1
15349-95103,951034904396380,terrier,2,23,D3.jpg,D,D,1
15349-95103,153498218008918,hound,2,23,B5.jpg,B,B,1
15349-95103,153498218008918,hound,2,23,D9.jpg,D,D,1
15349-95103,153498218008918,hound,2,23,D10.jpg,D,D,1
15349-95103,153498218008918,hound,2,23,C5.jpg,C,C,1
15349-95103,153498218008918,hound,2,23,D3.jpg,D,D,1
15349-95103,153498218008918,hound,2,24,D7.jpg,D,D,1
15349-95103,153498218008918,hound,2,24,D2.jpg,D,D,1
15349-95103,153498218008918,hound,2,24,A11.jpg,A,A,1
15349-95103,153498218008918,hound,2,24,A10.jpg,A,A,1
15349-95103,153498218008918,hound,2,24,B4.jpg,B,B,1
15349-95103,951034904396380,terrier,2,24,D7.jpg,D,D,1
15349-95103,951034904396380,terrier,2,24,D2.jpg,D,D,1
15349-95103,951034904396380,terrier,2,24,A11.jpg,A,A,1
15349-95103,951034904396380,terrier,2,24,A10.jpg,A,A,1
15349-95103,951034904396380,terrier,2,24,B4.jpg,B,B,1
15349-95103,951034904396380,terrier,2,25,D2.jpg,D,D,1
15349-95103,951034904396380,terrier,2,25,C1.jpg,C,C,1
15349-95103,951034904396380,terrier,2,25,A4.jpg,A,A,1
15349-95103,951034904396380,terrier,2,25,C7.jpg,C,C,1
15349-95103,951034904396380,terrier,2,25,D3.jpg,D,D,1
15349-95103,153498218008918,hound,2,25,D2.jpg,D,D,1
15349-95103,153498218008918,hound,2,25,C1.jpg,C,C,1
15349-95103,153498218008918,hound,2,25,A4.jpg,A,A,1
15349-95103,153498218008918,hound,2,25,C7.jpg,C,C,1
15349-95103,153498218008918,hound,2,25,D3.jpg,D,D,1
91665-36242,362421570668147,terrier,1,1,C3.jpg,C,C,1
91665-36242,362421570668147,terrier,1,1,A5.jpg,A,A,1
91665-36242,362421570668147,terrier,1,1,A7.jpg,A,A,1
91665-36242,362421570668147,terrier,1,1,A8.jpg,A,A,1
91665-36242,362421570668147,terrier,1,1,A3.jpg,C,A,0
91665-36242,916659229295256,hound,1,1,B5.jpg,B,B,1
91665-36242,916659229295256,hound,1,1,B3.jpg,B,B,1
91665-36242,916659229295256,hound,1,1,D1.jpg,D,D,1
91665-36242,916659229295256,hound,1,1,D4.jpg,D,D,1
91665-36242,916659229295256,hound,1,1,B7.jpg,B,B,1
91665-36242,916659229295256,hound,1,2,D8.jpg,D,D,1
91665-36242,916659229295256,hound,1,2,B2.jpg,B,B,1
91665-36242,916659229295256,hound,1,2,D6.jpg,D,D,1
91665-36242,916659229295256,hound,1,2,B10.jpg,B,B,1
91665-36242,916659229295256,hound,1,2,D5.jpg,D,D,1
91665-36242,362421570668147,terrier,1,2,C9.jpg,C,C,1
91665-36242,362421570668147,terrier,1,2,C1.jpg,C,C,1
91665-36242,362421570668147,terrier,1,2,A5.jpg,A,A,1
91665-36242,362421570668147,terrier,1,2,A7.jpg,A,A,1
91665-36242,362421570668147,terrier,1,2,A4.jpg,C,A,0
91665-36242,362421570668147,terrier,1,3,A11.jpg,A,A,1
91665-36242,362421570668147,terrier,1,3,C3.jpg,C,C,1
91665-36242,362421570668147,terrier,1,3,A3.jpg,C,A,0
91665-36242,362421570668147,terrier,1,3,A8.jpg,A,A,1
91665-36242,362421570668147,terrier,1,3,C5.jpg,C,C,1
91665-36242,916659229295256,hound,1,3,B8.jpg,B,B,1
91665-36242,916659229295256,hound,1,3,B11.jpg,B,B,1
91665-36242,916659229295256,hound,1,3,D7.jpg,D,D,1
91665-36242,916659229295256,hound,1,3,B3.jpg,B,B,1
91665-36242,916659229295256,hound,1,3,D12.jpg,D,D,1
91665-36242,362421570668147,terrier,1,4,C10.jpg,A,C,0
91665-36242,362421570668147,terrier,1,4,A7.jpg,A,A,1
91665-36242,362421570668147,terrier,1,4,C8.jpg,C,C,1
91665-36242,362421570668147,terrier,1,4,C6.jpg,C,C,1
91665-36242,362421570668147,terrier,1,4,C1.jpg,C,C,1
91665-36242,916659229295256,hound,1,4,D2.jpg,D,D,1
91665-36242,916659229295256,hound,1,4,D10.jpg,D,D,1
91665-36242,916659229295256,hound,1,4,D12.jpg,D,D,1
91665-36242,916659229295256,hound,1,4,B7.jpg,B,B,1
91665-36242,916659229295256,hound,1,4,B9.jpg,B,B,1
91665-36242,362421570668147,terrier,1,5,C9.jpg,C,C,1
91665-36242,362421570668147,terrier,1,5,C4.jpg,C,C,1
91665-36242,362421570668147,terrier,1,5,C7.jpg,C,C,1
91665-36242,362421570668147,terrier,1,5,C10.jpg,C,C,1
91665-36242,362421570668147,terrier,1,5,A8.jpg,A,A,1
91665-36242,916659229295256,hound,1,5,D3.jpg,D,D,1
91665-36242,916659229295256,hound,1,5,B12.jpg,B,B,1
91665-36242,916659229295256,hound,1,5,D7.jpg,D,D,1
91665-36242,916659229295256,hound,1,5,D6.jpg,D,D,1
91665-36242,916659229295256,hound,1,5,B9.jpg,B,B,1
91665-36242,916659229295256,hound,1,6,B12.jpg,B,B,1
91665-36242,916659229295256,hound,1,6,B4.jpg,B,B,1
91665-36242,916659229295256,hound,1,6,B8.jpg,B,B,1
91665-36242,916659229295256,hound,1,6,B10.jpg,B,B,1
91665-36242,916659229295256,hound,1,6,B7.jpg,B,B,1
91665-36242,362421570668147,terrier,1,6,A4.jpg,C,A,0
91665-36242,362421570668147,terrier,1,6,C7.jpg,C,C,1
91665-36242,362421570668147,terrier,1,6,A2.jpg,A,A,1
91665-36242,362421570668147,terrier,1,6,C5.jpg,C,C,1
91665-36242,362421570668147,terrier,1,6,A1.jpg,C,A,0
91665-36242,916659229295256,hound,1,7,D1.jpg,D,D,1
91665-36242,916659229295256,hound,1,7,D10.jpg,D,D,1
91665-36242,916659229295256,hound,1,7,D3.jpg,D,D,1
91665-36242,916659229295256,hound,1,7,B9.jpg,B,B,1
91665-36242,916659229295256,hound,1,7,D11.jpg,D,D,1
91665-36242,362421570668147,terrier,1,7,C1.jpg,C,C,1
91665-36242,362421570668147,terrier,1,7,A7.jpg,A,A,1
91665-36242,362421570668147,terrier,1,7,A4.jpg,C,A,0
91665-36242,362421570668147,terrier,1,7,C9.jpg,C,C,1
91665-36242,362421570668147,terrier,1,7,C7.jpg,C,C,1
91665-36242,362421570668147,terrier,1,8,A3.jpg,A,A,1
91665-36242,362421570668147,terrier,1,8,C7.jpg,C,C,1
91665-36242,362421570668147,terrier,1,8,C6.jpg,C,C,1
91665-36242,362421570668147,terrier,1,8,A4.jpg,A,A,1
91665-36242,362421570668147,terrier,1,8,A6.jpg,A,A,1
91665-36242,916659229295256,hound,1,8,D8.jpg,D,D,1
91665-36242,916659229295256,hound,1,8,D10.jpg,D,D,1
91665-36242,916659229295256,hound,1,8,D2.jpg,D,D,1
91665-36242,916659229295256,hound,1,8,B2.jpg,B,B,1
91665-36242,916659229295256,hound,1,8,B3.jpg,B,B,1
91665-36242,362421570668147,terrier,1,9,C12.jpg,C,C,1
91665-36242,362421570668147,terrier,1,9,A3.jpg,A,A,1
91665-36242,362421570668147,terrier,1,9,C11.jpg,C,C,1
91665-36242,362421570668147,terrier,1,9,C2.jpg,C,C,1
91665-36242,362421570668147,terrier,1,9,C3.jpg,C,C,1
91665-36242,916659229295256,hound,1,9,B7.jpg,B,B,1
91665-36242,916659229295256,hound,1,9,D7.jpg,D,D,1
91665-36242,916659229295256,hound,1,9,D12.jpg,D,D,1
91665-36242,916659229295256,hound,1,9,B5.jpg,B,B,1
91665-36242,916659229295256,hound,1,9,B9.jpg,B,B,1
91665-36242,362421570668147,terrier,1,10,A3.jpg,A,A,1
91665-36242,362421570668147,terrier,1,10,C9.jpg,C,C,1
91665-36242,362421570668147,terrier,1,10,C5.jpg,C,C,1
91665-36242,362421570668147,terrier,1,10,C3.jpg,C,C,1
91665-36242,362421570668147,terrier,1,10,A4.jpg,A,A,1
91665-36242,916659229295256,hound,1,10,D9.jpg,D,D,1
91665-36242,916659229295256,hound,1,10,D1.jpg,D,D,1
91665-36242,916659229295256,hound,1,10,D8.jpg,D,D,1
91665-36242,916659229295256,hound,1,10,B4.jpg,B,B,1
91665-36242,916659229295256,hound,1,10,B7.jpg,B,B,1
91665-36242,916659229295256,hound,1,11,B5.jpg,B,B,1
91665-36242,916659229295256,hound,1,11,B4.jpg,B,B,1
91665-36242,916659229295256,hound,1,11,D5.jpg,D,D,1
91665-36242,916659229295256,hound,1,11,D11.jpg,Nada,D,0
91665-36242,916659229295256,hound,1,11,D3.jpg,D,D,1
91665-36242,362421570668147,terrier,1,11,C1.jpg,C,C,1
91665-36242,362421570668147,terrier,1,11,C4.jpg,C,C,1
91665-36242,362421570668147,terrier,1,11,A2.jpg,A,A,1
91665-36242,362421570668147,terrier,1,11,C9.jpg,C,C,1
91665-36242,362421570668147,terrier,1,11,A7.jpg,A,A,1
91665-36242,362421570668147,terrier,1,12,A8.jpg,A,A,1
91665-36242,362421570668147,terrier,1,12,C3.jpg,C,C,1
91665-36242,362421570668147,terrier,1,12,C4.jpg,C,C,1
91665-36242,362421570668147,terrier,1,12,C7.jpg,C,C,1
91665-36242,362421570668147,terrier,1,12,A2.jpg,A,A,1
91665-36242,916659229295256,hound,1,12,D5.jpg,D,D,1
91665-36242,916659229295256,hound,1,12,D1.jpg,D,D,1
91665-36242,916659229295256,hound,1,12,B6.jpg,B,B,1
91665-36242,916659229295256,hound,1,12,B8.jpg,B,B,1
91665-36242,916659229295256,hound,1,12,D11.jpg,D,D,1
91665-36242,916659229295256,hound,1,13,B9.jpg,B,B,1
91665-36242,916659229295256,hound,1,13,D6.jpg,D,D,1
91665-36242,916659229295256,hound,1,13,B8.jpg,B,B,1
91665-36242,916659229295256,hound,1,13,B12.jpg,B,B,1
91665-36242,916659229295256,hound,1,13,B1.jpg,B,B,1
91665-36242,362421570668147,terrier,1,13,C10.jpg,C,C,1
91665-36242,362421570668147,terrier,1,13,A4.jpg,A,A,1
91665-36242,362421570668147,terrier,1,13,C3.jpg,C,C,1
91665-36242,362421570668147,terrier,1,13,C2.jpg,C,C,1
91665-36242,362421570668147,terrier,1,13,C6.jpg,C,C,1
91665-36242,362421570668147,terrier,1,14,C12.jpg,C,C,1
91665-36242,362421570668147,terrier,1,14,C5.jpg,C,C,1
91665-36242,362421570668147,terrier,1,14,A7.jpg,A,A,1
91665-36242,362421570668147,terrier,1,14,C11.jpg,C,C,1
91665-36242,362421570668147,terrier,1,14,A8.jpg,A,A,1
91665-36242,916659229295256,hound,1,14,D6.jpg,D,D,1
91665-36242,916659229295256,hound,1,14,B3.jpg,B,B,1
91665-36242,916659229295256,hound,1,14,D11.jpg,D,D,1
91665-36242,916659229295256,hound,1,14,B2.jpg,B,B,1
91665-36242,916659229295256,hound,1,14,D7.jpg,D,D,1
91665-36242,362421570668147,terrier,1,15,C9.jpg,C,C,1
91665-36242,362421570668147,terrier,1,15,C2.jpg,C,C,1
91665-36242,362421570668147,terrier,1,15,C3.jpg,C,C,1
91665-36242,362421570668147,terrier,1,15,C7.jpg,C,C,1
91665-36242,362421570668147,terrier,1,15,A7.jpg,A,A,1
91665-36242,916659229295256,hound,1,15,B2.jpg,B,B,1
91665-36242,916659229295256,hound,1,15,D1.jpg,D,D,1
91665-36242,916659229295256,hound,1,15,D6.jpg,D,D,1
91665-36242,916659229295256,hound,1,15,B6.jpg,B,B,1
91665-36242,916659229295256,hound,1,15,B5.jpg,B,B,1
91665-36242,362421570668147,terrier,1,16,A11.jpg,A,A,1
91665-36242,362421570668147,terrier,1,16,A6.jpg,A,A,1
91665-36242,362421570668147,terrier,1,16,C7.jpg,C,C,1
91665-36242,362421570668147,terrier,1,16,A3.jpg,A,A,1
91665-36242,362421570668147,terrier,1,16,C3.jpg,C,C,1
91665-36242,916659229295256,hound,1,16,B1.jpg,B,B,1
91665-36242,916659229295256,hound,1,16,D9.jpg,D,D,1
91665-36242,916659229295256,hound,1,16,B8.jpg,B,B,1
91665-36242,916659229295256,hound,1,16,D5.jpg,D,D,1
91665-36242,916659229295256,hound,1,16,B12.jpg,B,B,1
91665-36242,916659229295256,hound,1,17,D1.jpg,D,D,1
91665-36242,916659229295256,hound,1,17,B11.jpg,B,B,1
91665-36242,916659229295256,hound,1,17,D10.jpg,D,D,1
91665-36242,916659229295256,hound,1,17,B10.jpg,B,B,1
91665-36242,916659229295256,hound,1,17,D7.jpg,D,D,1
91665-36242,362421570668147,terrier,1,17,A8.jpg,A,A,1
91665-36242,362421570668147,terrier,1,17,C2.jpg,C,C,1
91665-36242,362421570668147,terrier,1,17,C3.jpg,C,C,1
91665-36242,362421570668147,terrier,1,17,A1.jpg,A,A,1
91665-36242,362421570668147,terrier,1,17,C4.jpg,C,C,1
91665-36242,916659229295256,hound,1,18,D11.jpg,D,D,1
91665-36242,916659229295256,hound,1,18,B4.jpg,B,B,1
91665-36242,916659229295256,hound,1,18,B6.jpg,B,B,1
91665-36242,916659229295256,hound,1,18,B5.jpg,B,B,1
91665-36242,916659229295256,hound,1,18,B9.jpg,B,B,1
91665-36242,362421570668147,terrier,1,18,C9.jpg,C,C,1
91665-36242,362421570668147,terrier,1,18,A6.jpg,A,A,1
91665-36242,362421570668147,terrier,1,18,C11.jpg,C,C,1
91665-36242,362421570668147,terrier,1,18,A3.jpg,A,A,1
91665-36242,362421570668147,terrier,1,18,A12.jpg,C,A,0
91665-36242,362421570668147,terrier,1,19,C4.jpg,C,C,1
91665-36242,362421570668147,terrier,1,19,A2.jpg,A,A,1
91665-36242,362421570668147,terrier,1,19,C6.jpg,C,C,1
91665-36242,362421570668147,terrier,1,19,A3.jpg,A,A,1
91665-36242,362421570668147,terrier,1,19,C3.jpg,C,C,1
91665-36242,916659229295256,hound,1,19,D8.jpg,D,D,1
91665-36242,916659229295256,hound,1,19,D4.jpg,D,D,1
91665-36242,916659229295256,hound,1,19,B8.jpg,B,B,1
91665-36242,916659229295256,hound,1,19,D1.jpg,D,D,1
91665-36242,916659229295256,hound,1,19,D3.jpg,D,D,1
91665-36242,362421570668147,terrier,1,20,C5.jpg,C,C,1
91665-36242,362421570668147,terrier,1,20,A2.jpg,A,A,1
91665-36242,362421570668147,terrier,1,20,A1.jpg,A,A,1
91665-36242,362421570668147,terrier,1,20,C6.jpg,C,C,1
91665-36242,362421570668147,terrier,1,20,A3.jpg,A,A,1
91665-36242,916659229295256,hound,1,20,D1.jpg,D,D,1
91665-36242,916659229295256,hound,1,20,D8.jpg,D,D,1
91665-36242,916659229295256,hound,1,20,D6.jpg,D,D,1
91665-36242,916659229295256,hound,1,20,B8.jpg,B,B,1
91665-36242,916659229295256,hound,1,20,D2.jpg,D,D,1
91665-36242,362421570668147,terrier,1,21,C9.jpg,C,C,1
91665-36242,362421570668147,terrier,1,21,C7.jpg,C,C,1
91665-36242,362421570668147,terrier,1,21,A8.jpg,A,A,1
91665-36242,362421570668147,terrier,1,21,A1.jpg,A,A,1
91665-36242,362421570668147,terrier,1,21,A10.jpg,A,A,1
91665-36242,916659229295256,hound,1,21,D10.jpg,D,D,1
91665-36242,916659229295256,hound,1,21,D11.jpg,D,D,1
91665-36242,916659229295256,hound,1,21,B12.jpg,B,B,1
91665-36242,916659229295256,hound,1,21,D4.jpg,D,D,1
91665-36242,916659229295256,hound,1,21,D7.jpg,D,D,1
91665-36242,916659229295256,hound,1,22,D11.jpg,D,D,1
91665-36242,916659229295256,hound,1,22,B12.jpg,B,B,1
91665-36242,916659229295256,hound,1,22,B3.jpg,B,B,1
91665-36242,916659229295256,hound,1,22,B8.jpg,B,B,1
91665-36242,916659229295256,hound,1,22,D7.jpg,D,D,1
91665-36242,362421570668147,terrier,1,22,A11.jpg,A,A,1
91665-36242,362421570668147,terrier,1,22,C3.jpg,C,C,1
91665-36242,362421570668147,terrier,1,22,A8.jpg,A,A,1
91665-36242,362421570668147,terrier,1,22,A6.jpg,A,A,1
91665-36242,362421570668147,terrier,1,22,A10.jpg,A,A,1
91665-36242,916659229295256,hound,1,23,D8.jpg,D,D,1
91665-36242,916659229295256,hound,1,23,B6.jpg,B,B,1
91665-36242,916659229295256,hound,1,23,D4.jpg,D,D,1
91665-36242,916659229295256,hound,1,23,B2.jpg,B,B,1
91665-36242,916659229295256,hound,1,23,B3.jpg,B,B,1
91665-36242,362421570668147,terrier,1,23,C5.jpg,C,C,1
91665-36242,362421570668147,terrier,1,23,C6.jpg,C,C,1
91665-36242,362421570668147,terrier,1,23,A4.jpg,A,A,1
91665-36242,362421570668147,terrier,1,23,A8.jpg,A,A,1
91665-36242,362421570668147,terrier,1,23,A2.jpg,A,A,1
91665-36242,362421570668147,terrier,1,24,C2.jpg,C,C,1
91665-36242,362421570668147,terrier,1,24,A3.jpg,A,A,1
91665-36242,362421570668147,terrier,1,24,A6.jpg,A,A,1
91665-36242,362421570668147,terrier,1,24,A12.jpg,A,A,1
91665-36242,362421570668147,terrier,1,24,C10.jpg,C,C,1
91665-36242,916659229295256,hound,1,24,D2.jpg,D,D,1
91665-36242,916659229295256,hound,1,24,B4.jpg,B,B,1
91665-36242,916659229295256,hound,1,24,D11.jpg,D,D,1
91665-36242,916659229295256,hound,1,24,D9.jpg,D,D,1
91665-36242,916659229295256,hound,1,24,D4.jpg,D,D,1
91665-36242,916659229295256,hound,1,25,B2.jpg,B,B,1
91665-36242,916659229295256,hound,1,25,B10.jpg,B,B,1
91665-36242,916659229295256,hound,1,25,B9.jpg,B,B,1
91665-36242,916659229295256,hound,1,25,B3.jpg,B,B,1
91665-36242,916659229295256,hound,1,25,D7.jpg,D,D,1
91665-36242,362421570668147,terrier,1,25,A2.jpg,A,A,1
91665-36242,362421570668147,terrier,1,25,A1.jpg,A,A,1
91665-36242,362421570668147,terrier,1,25,C9.jpg,C,C,1
91665-36242,362421570668147,terrier,1,25,C5.jpg,C,C,1
91665-36242,362421570668147,terrier,1,25,A10.jpg,A,A,1
91665-36242,362421570668147,terrier,2,1,C4.jpg,C,C,1
91665-36242,362421570668147,terrier,2,1,D10.jpg,D,D,1
91665-36242,362421570668147,terrier,2,1,C5.jpg,C,C,1
91665-36242,362421570668147,terrier,2,1,A8.jpg,A,A,1
91665-36242,362421570668147,terrier,2,1,B5.jpg,B,B,1
91665-36242,916659229295256,hound,2,1,C4.jpg,C,C,1
91665-36242,916659229295256,hound,2,1,D10.jpg,D,D,1
91665-36242,916659229295256,hound,2,1,C5.jpg,C,C,1
91665-36242,916659229295256,hound,2,1,A8.jpg,A,A,1
91665-36242,916659229295256,hound,2,1,B5.jpg,B,B,1
91665-36242,916659229295256,hound,2,2,D9.jpg,D,D,1
91665-36242,916659229295256,hound,2,2,A2.jpg,C,A,0
91665-36242,916659229295256,hound,2,2,D10.jpg,D,D,1
91665-36242,916659229295256,hound,2,2,B9.jpg,B,B,1
91665-36242,916659229295256,hound,2,2,D8.jpg,D,D,1
91665-36242,362421570668147,terrier,2,2,D9.jpg,B,D,0
91665-36242,362421570668147,terrier,2,2,A2.jpg,C,A,0
91665-36242,362421570668147,terrier,2,2,D10.jpg,D,D,1
91665-36242,362421570668147,terrier,2,2,B9.jpg,B,B,1
91665-36242,362421570668147,terrier,2,2,D8.jpg,B,D,0
91665-36242,916659229295256,hound,2,3,C3.jpg,C,C,1
91665-36242,916659229295256,hound,2,3,C6.jpg,C,C,1
91665-36242,916659229295256,hound,2,3,A7.jpg,A,A,1
91665-36242,916659229295256,hound,2,3,B5.jpg,B,B,1
91665-36242,916659229295256,hound,2,3,C12.jpg,C,C,1
91665-36242,362421570668147,terrier,2,3,C3.jpg,C,C,1
91665-36242,362421570668147,terrier,2,3,C6.jpg,C,C,1
91665-36242,362421570668147,terrier,2,3,A7.jpg,A,A,1
91665-36242,362421570668147,terrier,2,3,B5.jpg,B,B,1
91665-36242,362421570668147,terrier,2,3,C12.jpg,C,C,1
91665-36242,916659229295256,hound,2,4,A2.jpg,B,A,0
91665-36242,916659229295256,hound,2,4,B9.jpg,B,B,1
91665-36242,916659229295256,hound,2,4,D1.jpg,D,D,1
91665-36242,916659229295256,hound,2,4,A7.jpg,A,A,1
91665-36242,916659229295256,hound,2,4,B6.jpg,B,B,1
91665-36242,362421570668147,terrier,2,4,A2.jpg,A,A,1
91665-36242,362421570668147,terrier,2,4,B9.jpg,D,B,0
91665-36242,362421570668147,terrier,2,4,D1.jpg,B,D,0
91665-36242,362421570668147,terrier,2,4,A7.jpg,A,A,1
91665-36242,362421570668147,terrier,2,4,B6.jpg,B,B,1
91665-36242,362421570668147,terrier,2,5,B3.jpg,D,B,0
91665-36242,362421570668147,terrier,2,5,D6.jpg,D,D,1
91665-36242,362421570668147,terrier,2,5,A2.jpg,A,A,1
91665-36242,362421570668147,terrier,2,5,A6.jpg,A,A,1
91665-36242,362421570668147,terrier,2,5,C5.jpg,D,C,0
91665-36242,916659229295256,hound,2,5,B3.jpg,B,B,1
91665-36242,916659229295256,hound,2,5,D6.jpg,D,D,1
91665-36242,916659229295256,hound,2,5,A2.jpg,C,A,0
91665-36242,916659229295256,hound,2,5,A6.jpg,A,A,1
91665-36242,916659229295256,hound,2,5,C5.jpg,C,C,1
91665-36242,362421570668147,terrier,2,6,B1.jpg,B,B,1
91665-36242,362421570668147,terrier,2,6,A6.jpg,A,A,1
91665-36242,362421570668147,terrier,2,6,C3.jpg,C,C,1
91665-36242,362421570668147,terrier,2,6,C4.jpg,C,C,1
91665-36242,362421570668147,terrier,2,6,A1.jpg,A,A,1
91665-36242,916659229295256,hound,2,6,B1.jpg,B,B,1
91665-36242,916659229295256,hound,2,6,A6.jpg,A,A,1
91665-36242,916659229295256,hound,2,6,C3.jpg,C,C,1
91665-36242,916659229295256,hound,2,6,C4.jpg,C,C,1
91665-36242,916659229295256,hound,2,6,A1.jpg,A,A,1
91665-36242,916659229295256,hound,2,7,B7.jpg,B,B,1
91665-36242,916659229295256,hound,2,7,C12.jpg,C,C,1
91665-36242,916659229295256,hound,2,7,A7.jpg,A,A,1
91665-36242,916659229295256,hound,2,7,D5.jpg,D,D,1
91665-36242,916659229295256,hound,2,7,D10.jpg,D,D,1
91665-36242,362421570668147,terrier,2,7,B7.jpg,D,B,0
91665-36242,362421570668147,terrier,2,7,C12.jpg,C,C,1
91665-36242,362421570668147,terrier,2,7,A7.jpg,A,A,1
91665-36242,362421570668147,terrier,2,7,D5.jpg,D,D,1
91665-36242,362421570668147,terrier,2,7,D10.jpg,B,D,0
91665-36242,916659229295256,hound,2,8,C4.jpg,C,C,1
91665-36242,916659229295256,hound,2,8,C5.jpg,C,C,1
91665-36242,916659229295256,hound,2,8,C8.jpg,C,C,1
91665-36242,916659229295256,hound,2,8,D3.jpg,D,D,1
91665-36242,916659229295256,hound,2,8,A7.jpg,A,A,1
91665-36242,362421570668147,terrier,2,8,C4.jpg,C,C,1
91665-36242,362421570668147,terrier,2,8,C5.jpg,C,C,1
91665-36242,362421570668147,terrier,2,8,C8.jpg,C,C,1
91665-36242,362421570668147,terrier,2,8,D3.jpg,D,D,1
91665-36242,362421570668147,terrier,2,8,A7.jpg,A,A,1
91665-36242,362421570668147,terrier,2,9,D3.jpg,D,D,1
91665-36242,362421570668147,terrier,2,9,C4.jpg,C,C,1
91665-36242,362421570668147,terrier,2,9,C7.jpg,C,C,1
91665-36242,362421570668147,terrier,2,9,A3.jpg,A,A,1
91665-36242,362421570668147,terrier,2,9,D6.jpg,B,D,0
91665-36242,916659229295256,hound,2,9,D3.jpg,D,D,1
91665-36242,916659229295256,hound,2,9,C4.jpg,C,C,1
91665-36242,916659229295256,hound,2,9,C7.jpg,C,C,1
91665-36242,916659229295256,hound,2,9,A3.jpg,A,A,1
91665-36242,916659229295256,hound,2,9,D6.jpg,D,D,1
91665-36242,916659229295256,hound,2,10,B12.jpg,B,B,1
91665-36242,916659229295256,hound,2,10,A3.jpg,A,A,1
91665-36242,916659229295256,hound,2,10,C4.jpg,C,C,1
91665-36242,916659229295256,hound,2,10,B10.jpg,B,B,1
91665-36242,916659229295256,hound,2,10,C10.jpg,C,C,1
91665-36242,362421570668147,terrier,2,10,B12.jpg,B,B,1
91665-36242,362421570668147,terrier,2,10,A3.jpg,A,A,1
91665-36242,362421570668147,terrier,2,10,C4.jpg,C,C,1
91665-36242,362421570668147,terrier,2,10,B10.jpg,D,B,0
91665-36242,362421570668147,terrier,2,10,C10.jpg,C,C,1
91665-36242,362421570668147,terrier,2,11,C9.jpg,C,C,1
91665-36242,362421570668147,terrier,2,11,C2.jpg,C,C,1
91665-36242,362421570668147,terrier,2,11,A4.jpg,A,A,1
91665-36242,362421570668147,terrier,2,11,C11.jpg,C,C,1
91665-36242,362421570668147,terrier,2,11,A6.jpg,A,A,1
91665-36242,916659229295256,hound,2,11,C9.jpg,C,C,1
91665-36242,916659229295256,hound,2,11,C2.jpg,C,C,1
