Dyad,Player,Raza,Round,Kind,Pregunto,Novatada,Numerador
32111-69609,696092780970702,terrier,2,C,0,0,0
32111-69609,696092780970702,terrier,2,A,0,0,0
32111-69609,696092780970702,terrier,2,B,1,1,1
32111-69609,696092780970702,terrier,2,C,0,0,0
32111-69609,696092780970702,terrier,3,C,0,0,0
32111-69609,696092780970702,terrier,3,A,0,0,0
32111-69609,696092780970702,terrier,3,A,0,0,0
32111-69609,696092780970702,terrier,3,B,0,1,0
32111-69609,696092780970702,terrier,3,B,0,1,0
32111-69609,32111755046981,hound,3,C,0,1,0
32111-69609,32111755046981,hound,3,A,0,1,0
32111-69609,32111755046981,hound,3,A,0,1,0
32111-69609,32111755046981,hound,3,B,0,0,0
32111-69609,32111755046981,hound,3,B,0,0,0
32111-69609,32111755046981,hound,4,C,0,1,0
32111-69609,32111755046981,hound,4,A,0,1,0
32111-69609,32111755046981,hound,4,B,0,0,0
32111-69609,32111755046981,hound,4,B,0,0,0
32111-69609,32111755046981,hound,4,A,0,1,0
32111-69609,696092780970702,terrier,4,C,0,0,0
32111-69609,696092780970702,terrier,4,A,0,0,0
32111-69609,696092780970702,terrier,4,B,0,1,0
32111-69609,696092780970702,terrier,4,B,0,1,0
32111-69609,696092780970702,terrier,4,A,0,0,0
32111-69609,32111755046981,hound,5,C,0,1,0
32111-69609,32111755046981,hound,5,A,0,1,0
32111-69609,32111755046981,hound,5,B,0,0,0
32111-69609,32111755046981,hound,5,D,0,0,0
32111-69609,32111755046981,hound,5,B,0,0,0
32111-69609,696092780970702,terrier,5,C,0,0,0
32111-69609,696092780970702,terrier,5,A,0,0,0
32111-69609,696092780970702,terrier,5,B,0,1,0
32111-69609,696092780970702,terrier,5,D,0,1,0
32111-69609,696092780970702,terrier,5,B,0,1,0
32111-69609,32111755046981,hound,6,C,0,1,0
32111-69609,32111755046981,hound,6,B,0,0,0
32111-69609,32111755046981,hound,6,C,1,1,1
32111-69609,32111755046981,hound,6,A,0,1,0
32111-69609,32111755046981,hound,6,B,0,0,0
32111-69609,696092780970702,terrier,6,C,0,0,0
32111-69609,696092780970702,terrier,6,B,0,1,0
32111-69609,696092780970702,terrier,6,C,0,0,0
32111-69609,696092780970702,terrier,6,A,0,0,0
32111-69609,696092780970702,terrier,6,B,0,1,0
32111-69609,32111755046981,hound,7,A,0,1,0
32111-69609,32111755046981,hound,7,C,0,1,0
32111-69609,32111755046981,hound,7,A,0,1,0
32111-69609,32111755046981,hound,7,A,0,1,0
32111-69609,32111755046981,hound,7,C,0,1,0
32111-69609,696092780970702,terrier,7,A,0,0,0
32111-69609,696092780970702,terrier,7,C,0,0,0
32111-69609,696092780970702,terrier,7,A,0,0,0
32111-69609,696092780970702,terrier,7,A,0,0,0
32111-69609,696092780970702,terrier,7,C,0,0,0
32111-69609,32111755046981,hound,8,D,0,0,0
32111-69609,32111755046981,hound,8,C,0,1,0
32111-69609,32111755046981,hound,8,A,0,1,0
32111-69609,32111755046981,hound,8,D,0,0,0
32111-69609,32111755046981,hound,8,B,0,0,0
32111-69609,696092780970702,terrier,8,D,0,1,0
32111-69609,696092780970702,terrier,8,C,0,0,0
32111-69609,696092780970702,terrier,8,A,0,0,0
32111-69609,696092780970702,terrier,8,D,0,1,0
32111-69609,696092780970702,terrier,8,B,0,1,0
32111-69609,32111755046981,hound,9,A,0,1,0
32111-69609,32111755046981,hound,9,B,0,0,0
32111-69609,32111755046981,hound,9,D,0,0,0
32111-69609,32111755046981,hound,9,B,0,0,0
32111-69609,32111755046981,hound,9,D,0,0,0
32111-69609,696092780970702,terrier,9,A,0,0,0
32111-69609,696092780970702,terrier,9,B,0,1,0
32111-69609,696092780970702,terrier,9,D,0,1,0
32111-69609,696092780970702,terrier,9,B,0,1,0
32111-69609,696092780970702,terrier,9,D,0,1,0
32111-69609,32111755046981,hound,10,B,0,0,0
32111-69609,32111755046981,hound,10,B,0,0,0
32111-69609,32111755046981,hound,10,B,0,0,0
32111-69609,32111755046981,hound,10,C,0,1,0
32111-69609,32111755046981,hound,10,C,0,1,0
32111-69609,696092780970702,terrier,10,B,0,1,0
32111-69609,696092780970702,terrier,10,B,0,1,0
32111-69609,696092780970702,terrier,10,B,0,1,0
32111-69609,696092780970702,terrier,10,C,0,0,0
32111-69609,696092780970702,terrier,10,C,0,0,0
32111-69609,32111755046981,hound,11,D,0,0,0
32111-69609,32111755046981,hound,11,B,0,0,0
32111-69609,32111755046981,hound,11,B,0,0,0
32111-69609,32111755046981,hound,11,B,0,0,0
32111-69609,32111755046981,hound,11,D,0,0,0
32111-69609,696092780970702,terrier,11,D,0,1,0
32111-69609,696092780970702,terrier,11,B,0,1,0
32111-69609,696092780970702,terrier,11,B,0,1,0
32111-69609,696092780970702,terrier,11,B,0,1,0
32111-69609,696092780970702,terrier,11,D,0,1,0
32111-69609,32111755046981,hound,12,A,0,1,0
32111-69609,32111755046981,hound,12,B,0,0,0
32111-69609,32111755046981,hound,12,B,0,0,0
32111-69609,32111755046981,hound,12,D,1,0,0
32111-69609,32111755046981,hound,12,A,0,1,0
32111-69609,696092780970702,terrier,12,A,0,0,0
32111-69609,696092780970702,terrier,12,B,0,1,0
32111-69609,696092780970702,terrier,12,B,0,1,0
32111-69609,696092780970702,terrier,12,D,0,1,0
32111-69609,696092780970702,terrier,12,A,0,0,0
32111-69609,32111755046981,hound,13,B,0,0,0
32111-69609,32111755046981,hound,13,C,0,1,0
32111-69609,32111755046981,hound,13,A,0,1,0
32111-69609,32111755046981,hound,13,C,0,1,0
32111-69609,32111755046981,hound,13,D,0,0,0
32111-69609,696092780970702,terrier,13,B,0,1,0
32111-69609,696092780970702,terrier,13,C,0,0,0
32111-69609,696092780970702,terrier,13,A,0,0,0
32111-69609,696092780970702,terrier,13,C,0,0,0
32111-69609,696092780970702,terrier,13,D,0,1,0
32111-69609,32111755046981,hound,14,C,0,1,0
32111-69609,32111755046981,hound,14,B,0,0,0
32111-69609,32111755046981,hound,14,D,0,0,0
32111-69609,32111755046981,hound,14,B,0,0,0
32111-69609,32111755046981,hound,14,D,0,0,0
32111-69609,696092780970702,terrier,14,C,0,0,0
32111-69609,696092780970702,terrier,14,B,0,1,0
32111-69609,696092780970702,terrier,14,D,0,1,0
32111-69609,696092780970702,terrier,14,B,0,1,0
32111-69609,696092780970702,terrier,14,D,0,1,0
32111-69609,32111755046981,hound,15,C,0,1,0
32111-69609,32111755046981,hound,15,B,0,0,0
32111-69609,32111755046981,hound,15,A,0,1,0
32111-69609,32111755046981,hound,15,D,0,0,0
32111-69609,32111755046981,hound,15,B,0,0,0
32111-69609,696092780970702,terrier,15,C,0,0,0
32111-69609,696092780970702,terrier,15,B,0,1,0
32111-69609,696092780970702,terrier,15,A,0,0,0
32111-69609,696092780970702,terrier,15,D,0,1,0
32111-69609,696092780970702,terrier,15,B,0,1,0
32111-69609,32111755046981,hound,16,A,0,1,0
32111-69609,32111755046981,hound,16,C,0,1,0
32111-69609,32111755046981,hound,16,B,0,0,0
32111-69609,32111755046981,hound,16,A,0,1,0
32111-69609,32111755046981,hound,16,D,0,0,0
32111-69609,696092780970702,terrier,16,A,0,0,0
32111-69609,696092780970702,terrier,16,C,0,0,0
32111-69609,696092780970702,terrier,16,B,0,1,0
32111-69609,696092780970702,terrier,16,A,0,0,0
32111-69609,696092780970702,terrier,16,D,0,1,0
32111-69609,32111755046981,hound,17,C,0,1,0
32111-69609,32111755046981,hound,17,D,0,0,0
32111-69609,32111755046981,hound,17,D,0,0,0
32111-69609,32111755046981,hound,17,C,0,1,0
32111-69609,32111755046981,hound,17,A,0,1,0
32111-69609,696092780970702,terrier,17,C,0,0,0
32111-69609,696092780970702,terrier,17,D,0,1,0
32111-69609,696092780970702,terrier,17,D,0,1,0
32111-69609,696092780970702,terrier,17,C,0,0,0
32111-69609,696092780970702,terrier,17,A,0,0,0
32111-69609,32111755046981,hound,18,B,0,0,0
32111-69609,32111755046981,hound,18,C,0,1,0
32111-69609,32111755046981,hound,18,D,0,0,0
32111-69609,32111755046981,hound,18,C,0,1,0
32111-69609,32111755046981,hound,18,B,0,0,0
32111-69609,696092780970702,terrier,18,B,0,1,0
32111-69609,696092780970702,terrier,18,C,0,0,0
32111-69609,696092780970702,terrier,18,D,0,1,0
32111-69609,696092780970702,terrier,18,C,0,0,0
32111-69609,696092780970702,terrier,18,B,0,1,0
32111-69609,696092780970702,terrier,19,D,0,1,0
32111-69609,696092780970702,terrier,19,A,0,0,0
32111-69609,696092780970702,terrier,19,A,0,0,0
32111-69609,696092780970702,terrier,19,B,0,1,0
32111-69609,696092780970702,terrier,19,C,0,0,0
32111-69609,32111755046981,hound,19,D,0,0,0
32111-69609,32111755046981,hound,19,A,0,1,0
32111-69609,32111755046981,hound,19,A,0,1,0
32111-69609,32111755046981,hound,19,B,0,0,0
32111-69609,32111755046981,hound,19,C,1,1,1
32111-69609,32111755046981,hound,20,C,0,1,0
32111-69609,32111755046981,hound,20,C,0,1,0
32111-69609,32111755046981,hound,20,C,0,1,0
32111-69609,32111755046981,hound,20,D,0,0,0
32111-69609,32111755046981,hound,20,A,0,1,0
32111-69609,696092780970702,terrier,20,C,0,0,0
32111-69609,696092780970702,terrier,20,C,0,0,0
32111-69609,696092780970702,terrier,20,C,0,0,0
32111-69609,696092780970702,terrier,20,D,0,1,0
32111-69609,696092780970702,terrier,20,A,0,0,0
32111-69609,696092780970702,terrier,21,B,0,1,0
32111-69609,696092780970702,terrier,21,B,0,1,0
32111-69609,696092780970702,terrier,21,D,0,1,0
32111-69609,696092780970702,terrier,21,C,0,0,0
32111-69609,696092780970702,terrier,21,D,0,1,0
32111-69609,32111755046981,hound,21,B,0,0,0
32111-69609,32111755046981,hound,21,B,0,0,0
32111-69609,32111755046981,hound,21,D,0,0,0
32111-69609,32111755046981,hound,21,C,0,1,0
32111-69609,32111755046981,hound,21,D,0,0,0
32111-69609,696092780970702,terrier,22,A,0,0,0
32111-69609,696092780970702,terrier,22,B,0,1,0
32111-69609,696092780970702,terrier,22,B,0,1,0
32111-69609,696092780970702,terrier,22,B,0,1,0
32111-69609,696092780970702,terrier,22,A,0,0,0
32111-69609,32111755046981,hound,22,A,0,1,0
32111-69609,32111755046981,hound,22,B,0,0,0
32111-69609,32111755046981,hound,22,B,0,0,0
32111-69609,32111755046981,hound,22,B,0,0,0
32111-69609,32111755046981,hound,22,A,1,1,1
32111-69609,32111755046981,hound,23,D,0,0,0
32111-69609,32111755046981,hound,23,D,0,0,0
32111-69609,32111755046981,hound,23,A,0,1,0
32111-69609,32111755046981,hound,23,C,0,1,0
32111-69609,32111755046981,hound,23,B,0,0,0
32111-69609,696092780970702,terrier,23,D,0,1,0
32111-69609,696092780970702,terrier,23,D,0,1,0
32111-69609,696092780970702,terrier,23,A,0,0,0
32111-69609,696092780970702,terrier,23,C,0,0,0
32111-69609,696092780970702,terrier,23,B,0,1,0
32111-69609,32111755046981,hound,24,D,0,0,0
32111-69609,32111755046981,hound,24,C,0,1,0
32111-69609,32111755046981,hound,24,B,0,0,0
32111-69609,32111755046981,hound,24,C,0,1,0
32111-69609,32111755046981,hound,24,B,0,0,0
32111-69609,696092780970702,terrier,24,D,0,1,0
32111-69609,696092780970702,terrier,24,C,0,0,0
32111-69609,696092780970702,terrier,24,B,0,1,0
32111-69609,696092780970702,terrier,24,C,0,0,0
32111-69609,696092780970702,terrier,24,B,1,1,1
32111-69609,696092780970702,terrier,25,C,0,0,0
32111-69609,696092780970702,terrier,25,A,0,0,0
32111-69609,696092780970702,terrier,25,B,0,1,0
32111-69609,696092780970702,terrier,25,C,0,0,0
32111-69609,696092780970702,terrier,25,C,0,0,0
32111-69609,32111755046981,hound,25,C,0,1,0
32111-69609,32111755046981,hound,25,A,0,1,0
32111-69609,32111755046981,hound,25,B,0,0,0
32111-69609,32111755046981,hound,25,C,0,1,0
32111-69609,32111755046981,hound,25,C,0,1,0
76562-84503,845030447613389,terrier,1,C,0,0,0
76562-84503,845030447613389,terrier,1,D,1,1,1
76562-84503,845030447613389,terrier,1,D,1,1,1
76562-84503,845030447613389,terrier,1,B,0,1,0
76562-84503,845030447613389,terrier,1,A,0,0,0
76562-84503,765625247183286,hound,2,A,0,1,0
76562-84503,765625247183286,hound,2,D,0,0,0
76562-84503,765625247183286,hound,2,D,0,0,0
76562-84503,765625247183286,hound,2,D,0,0,0
76562-84503,765625247183286,hound,2,A,0,1,0
76562-84503,845030447613389,terrier,2,A,0,0,0
76562-84503,845030447613389,terrier,2,D,0,1,0
76562-84503,845030447613389,terrier,2,D,1,1,1
76562-84503,845030447613389,terrier,2,D,1,1,1
76562-84503,845030447613389,terrier,2,A,0,0,0
76562-84503,765625247183286,hound,3,D,0,0,0
76562-84503,765625247183286,hound,3,D,0,0,0
76562-84503,765625247183286,hound,3,C,0,1,0
76562-84503,765625247183286,hound,3,D,0,0,0
76562-84503,765625247183286,hound,3,D,0,0,0
76562-84503,845030447613389,terrier,3,D,0,1,0
76562-84503,845030447613389,terrier,3,D,0,1,0
76562-84503,845030447613389,terrier,3,C,0,0,0
76562-84503,845030447613389,terrier,3,D,0,1,0
76562-84503,845030447613389,terrier,3,D,0,1,0
76562-84503,845030447613389,terrier,4,C,0,0,0
76562-84503,845030447613389,terrier,4,A,0,0,0
76562-84503,845030447613389,terrier,4,D,0,1,0
76562-84503,845030447613389,terrier,4,B,0,1,0
76562-84503,845030447613389,terrier,4,C,0,0,0
76562-84503,765625247183286,hound,4,C,0,1,0
76562-84503,765625247183286,hound,4,A,0,1,0
76562-84503,765625247183286,hound,4,D,0,0,0
76562-84503,765625247183286,hound,4,B,0,0,0
76562-84503,765625247183286,hound,4,C,0,1,0
76562-84503,845030447613389,terrier,5,A,0,0,0
76562-84503,845030447613389,terrier,5,B,0,1,0
76562-84503,845030447613389,terrier,5,D,0,1,0
76562-84503,845030447613389,terrier,5,C,0,0,0
76562-84503,845030447613389,terrier,5,B,0,1,0
76562-84503,765625247183286,hound,5,A,0,1,0
76562-84503,765625247183286,hound,5,B,0,0,0
76562-84503,765625247183286,hound,5,D,0,0,0
76562-84503,765625247183286,hound,5,C,0,1,0
76562-84503,765625247183286,hound,5,B,0,0,0
76562-84503,845030447613389,terrier,6,B,0,1,0
76562-84503,845030447613389,terrier,6,C,0,0,0
76562-84503,845030447613389,terrier,6,A,0,0,0
76562-84503,845030447613389,terrier,6,C,0,0,0
76562-84503,845030447613389,terrier,6,A,0,0,0
76562-84503,765625247183286,hound,6,B,0,0,0
76562-84503,765625247183286,hound,6,C,0,1,0
76562-84503,765625247183286,hound,6,A,0,1,0
76562-84503,765625247183286,hound,6,C,0,1,0
76562-84503,765625247183286,hound,6,A,0,1,0
76562-84503,845030447613389,terrier,7,C,0,0,0
76562-84503,845030447613389,terrier,7,D,0,1,0
76562-84503,845030447613389,terrier,7,C,0,0,0
76562-84503,845030447613389,terrier,7,D,0,1,0
76562-84503,845030447613389,terrier,7,C,0,0,0
76562-84503,765625247183286,hound,7,C,0,1,0
76562-84503,765625247183286,hound,7,D,0,0,0
76562-84503,765625247183286,hound,7,C,0,1,0
76562-84503,765625247183286,hound,7,D,0,0,0
76562-84503,765625247183286,hound,7,C,0,1,0
76562-84503,845030447613389,terrier,8,A,0,0,0
76562-84503,845030447613389,terrier,8,B,0,1,0
76562-84503,845030447613389,terrier,8,C,0,0,0
76562-84503,845030447613389,terrier,8,A,0,0,0
76562-84503,845030447613389,terrier,8,D,0,1,0
76562-84503,765625247183286,hound,8,A,0,1,0
76562-84503,765625247183286,hound,8,B,0,0,0
76562-84503,765625247183286,hound,8,C,0,1,0
76562-84503,765625247183286,hound,8,A,0,1,0
76562-84503,765625247183286,hound,8,D,0,0,0
76562-84503,845030447613389,terrier,9,C,0,0,0
76562-84503,845030447613389,terrier,9,C,0,0,0
76562-84503,845030447613389,terrier,9,A,0,0,0
76562-84503,845030447613389,terrier,9,C,0,0,0
76562-84503,845030447613389,terrier,9,A,0,0,0
76562-84503,765625247183286,hound,9,C,0,1,0
76562-84503,765625247183286,hound,9,C,0,1,0
76562-84503,765625247183286,hound,9,A,0,1,0
76562-84503,765625247183286,hound,9,C,0,1,0
76562-84503,765625247183286,hound,9,A,0,1,0
76562-84503,845030447613389,terrier,10,B,0,1,0
76562-84503,845030447613389,terrier,10,C,0,0,0
76562-84503,845030447613389,terrier,10,B,0,1,0
76562-84503,845030447613389,terrier,10,A,0,0,0
76562-84503,845030447613389,terrier,10,D,0,1,0
76562-84503,765625247183286,hound,10,B,0,0,0
76562-84503,765625247183286,hound,10,C,0,1,0
76562-84503,765625247183286,hound,10,B,0,0,0
76562-84503,765625247183286,hound,10,A,0,1,0
76562-84503,765625247183286,hound,10,D,0,0,0
76562-84503,845030447613389,terrier,11,A,0,0,0
76562-84503,845030447613389,terrier,11,A,0,0,0
76562-84503,845030447613389,terrier,11,D,0,1,0
76562-84503,845030447613389,terrier,11,B,0,1,0
76562-84503,845030447613389,terrier,11,D,0,1,0
76562-84503,765625247183286,hound,11,A,0,1,0
76562-84503,765625247183286,hound,11,A,0,1,0
76562-84503,765625247183286,hound,11,D,0,0,0
76562-84503,765625247183286,hound,11,B,0,0,0
76562-84503,765625247183286,hound,11,D,0,0,0
76562-84503,845030447613389,terrier,12,B,0,1,0
76562-84503,845030447613389,terrier,12,C,0,0,0
76562-84503,845030447613389,terrier,12,A,0,0,0
76562-84503,845030447613389,terrier,12,C,0,0,0
76562-84503,845030447613389,terrier,12,B,0,1,0
76562-84503,765625247183286,hound,12,B,0,0,0
76562-84503,765625247183286,hound,12,C,0,1,0
76562-84503,765625247183286,hound,12,A,0,1,0
76562-84503,765625247183286,hound,12,C,0,1,0
76562-84503,765625247183286,hound,12,B,0,0,0
76562-84503,845030447613389,terrier,13,A,0,0,0
76562-84503,845030447613389,terrier,13,B,0,1,0
76562-84503,845030447613389,terrier,13,B,0,1,0
76562-84503,845030447613389,terrier,13,D,0,1,0
76562-84503,845030447613389,terrier,13,A,0,0,0
76562-84503,765625247183286,hound,13,A,0,1,0
76562-84503,765625247183286,hound,13,B,0,0,0
76562-84503,765625247183286,hound,13,B,0,0,0
76562-84503,765625247183286,hound,13,D,0,0,0
76562-84503,765625247183286,hound,13,A,0,1,0
76562-84503,845030447613389,terrier,14,C,0,0,0
76562-84503,845030447613389,terrier,14,C,0,0,0
76562-84503,845030447613389,terrier,14,B,0,1,0
76562-84503,845030447613389,terrier,14,D,0,1,0
76562-84503,845030447613389,terrier,14,B,0,1,0
76562-84503,765625247183286,hound,14,C,0,1,0
76562-84503,765625247183286,hound,14,C,0,1,0
76562-84503,765625247183286,hound,14,B,0,0,0
76562-84503,765625247183286,hound,14,D,0,0,0
76562-84503,765625247183286,hound,14,B,0,0,0
76562-84503,845030447613389,terrier,15,A,0,0,0
76562-84503,845030447613389,terrier,15,D,0,1,0
76562-84503,845030447613389,terrier,15,B,0,1,0
76562-84503,845030447613389,terrier,15,D,0,1,0
76562-84503,845030447613389,terrier,15,A,0,0,0
76562-84503,765625247183286,hound,15,A,0,1,0
76562-84503,765625247183286,hound,15,D,0,0,0
76562-84503,765625247183286,hound,15,B,0,0,0
76562-84503,765625247183286,hound,15,D,0,0,0
76562-84503,765625247183286,hound,15,A,0,1,0
76562-84503,845030447613389,terrier,16,B,0,1,0
76562-84503,845030447613389,terrier,16,C,0,0,0
76562-84503,845030447613389,terrier,16,C,0,0,0
76562-84503,845030447613389,terrier,16,D,0,1,0
76562-84503,845030447613389,terrier,16,A,0,0,0
76562-84503,765625247183286,hound,16,B,0,0,0
76562-84503,765625247183286,hound,16,C,0,1,0
76562-84503,765625247183286,hound,16,C,0,1,0
76562-84503,765625247183286,hound,16,D,0,0,0
76562-84503,765625247183286,hound,16,A,0,1,0
76562-84503,845030447613389,terrier,17,D,0,1,0
76562-84503,845030447613389,terrier,17,C,0,0,0
76562-84503,845030447613389,terrier,17,A,0,0,0
76562-84503,845030447613389,terrier,17,D,0,1,0
76562-84503,845030447613389,terrier,17,C,0,0,0
76562-84503,765625247183286,hound,17,D,0,0,0
76562-84503,765625247183286,hound,17,C,0,1,0
76562-84503,765625247183286,hound,17,A,0,1,0
76562-84503,765625247183286,hound,17,D,0,0,0
76562-84503,765625247183286,hound,17,C,0,1,0
76562-84503,845030447613389,terrier,18,D,0,1,0
76562-84503,845030447613389,terrier,18,D,0,1,0
76562-84503,845030447613389,terrier,18,B,0,1,0
76562-84503,845030447613389,terrier,18,A,0,0,0
76562-84503,845030447613389,terrier,18,A,0,0,0
76562-84503,765625247183286,hound,18,D,0,0,0
76562-84503,765625247183286,hound,18,D,0,0,0
76562-84503,765625247183286,hound,18,B,0,0,0
76562-84503,765625247183286,hound,18,A,0,1,0
76562-84503,765625247183286,hound,18,A,0,1,0
76562-84503,845030447613389,terrier,19,D,0,1,0
76562-84503,845030447613389,terrier,19,D,0,1,0
76562-84503,845030447613389,terrier,19,D,0,1,0
76562-84503,845030447613389,terrier,19,A,0,0,0
76562-84503,845030447613389,terrier,19,B,0,1,0
76562-84503,765625247183286,hound,19,D,0,0,0
76562-84503,765625247183286,hound,19,D,0,0,0
76562-84503,765625247183286,hound,19,D,0,0,0
76562-84503,765625247183286,hound,19,A,0,1,0
76562-84503,765625247183286,hound,19,B,0,0,0
76562-84503,845030447613389,terrier,20,C,0,0,0
76562-84503,845030447613389,terrier,20,A,0,0,0
76562-84503,845030447613389,terrier,20,B,0,1,0
76562-84503,845030447613389,terrier,20,D,0,1,0
76562-84503,845030447613389,terrier,20,A,0,0,0
76562-84503,765625247183286,hound,20,C,0,1,0
76562-84503,765625247183286,hound,20,A,0,1,0
76562-84503,765625247183286,hound,20,B,0,0,0
76562-84503,765625247183286,hound,20,D,0,0,0
76562-84503,765625247183286,hound,20,A,0,1,0
76562-84503,845030447613389,terrier,21,A,0,0,0
76562-84503,845030447613389,terrier,21,B,0,1,0
76562-84503,845030447613389,terrier,21,C,0,0,0
76562-84503,845030447613389,terrier,21,A,0,0,0
76562-84503,845030447613389,terrier,21,C,0,0,0
76562-84503,765625247183286,hound,21,A,0,1,0
76562-84503,765625247183286,hound,21,B,0,0,0
76562-84503,765625247183286,hound,21,C,0,1,0
76562-84503,765625247183286,hound,21,A,0,1,0
76562-84503,765625247183286,hound,21,C,0,1,0
76562-84503,765625247183286,hound,22,C,0,1,0
76562-84503,765625247183286,hound,22,B,0,0,0
76562-84503,765625247183286,hound,22,C,0,1,0
76562-84503,765625247183286,hound,22,D,0,0,0
76562-84503,765625247183286,hound,22,C,0,1,0
