treatment,stage,dyad,player,expert_in,novice_in,round,object,position,kind,classif,accuracy,expert_dog,queried,answer_correct,answered,yes/no
solo,Game rounds,88077-88077,880772070057086,hound,terrier,16,B7.jpg,frame3,B,B,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,16,C4.jpg,frame4,C,C,1,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,16,C5.jpg,frame5,C,C,1,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,17,D7.jpg,frame1,D,D,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,17,D6.jpg,frame2,D,D,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,17,C10.jpg,frame3,C,C,1,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,17,B4.jpg,frame4,B,B,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,17,D3.jpg,frame5,D,D,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,18,C4.jpg,frame1,C,C,1,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,18,B6.jpg,frame2,B,B,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,18,A6.jpg,frame3,A,A,1,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,18,B10.jpg,frame4,B,B,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,18,A5.jpg,frame5,A,A,1,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,19,B12.jpg,frame1,B,B,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,19,C7.jpg,frame2,C,A,0,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,19,C9.jpg,frame3,C,C,1,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,19,C3.jpg,frame4,C,C,1,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,19,B2.jpg,frame5,B,B,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,20,D9.jpg,frame1,D,D,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,20,D1.jpg,frame2,D,D,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,20,D7.jpg,frame3,D,D,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,20,B7.jpg,frame4,B,B,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,20,D10.jpg,frame5,D,D,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,21,D6.jpg,frame1,D,D,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,21,A10.jpg,frame2,A,A,1,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,21,A2.jpg,frame3,A,A,1,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,21,C8.jpg,frame4,C,C,1,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,21,D8.jpg,frame5,D,D,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,22,D4.jpg,frame1,D,D,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,22,D3.jpg,frame2,D,D,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,22,C7.jpg,frame3,C,A,0,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,22,B2.jpg,frame4,B,B,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,22,D5.jpg,frame5,D,D,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,23,D11.jpg,frame1,D,D,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,23,D6.jpg,frame2,D,D,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,23,B3.jpg,frame3,B,B,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,23,A10.jpg,frame4,A,C,0,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,23,C4.jpg,frame5,C,C,1,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,24,C1.jpg,frame1,C,C,1,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,24,C7.jpg,frame2,C,A,0,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,24,A6.jpg,frame3,A,A,1,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,24,D6.jpg,frame4,D,D,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,24,C12.jpg,frame5,C,C,1,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,25,C6.jpg,frame1,C,C,1,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,25,C7.jpg,frame2,C,C,1,False,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,25,D9.jpg,frame3,D,D,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,25,B8.jpg,frame4,B,B,1,True,,,,
solo,Game rounds,88077-88077,880772070057086,hound,terrier,25,B3.jpg,frame5,B,B,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,1,A4.jpg,frame1,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,1,A10.jpg,frame2,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,1,C10.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,1,C1.jpg,frame4,C,A,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,1,C11.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,2,A9.jpg,frame1,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,2,C4.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,2,A8.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,2,C5.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,2,A3.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,3,A12.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,3,C4.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,3,A8.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,3,C10.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,3,A2.jpg,frame5,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,4,C5.jpg,frame1,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,4,C7.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,4,C6.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,4,C3.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,4,A7.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,5,C7.jpg,frame1,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,5,A5.jpg,frame2,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,5,A6.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,5,C1.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,5,A10.jpg,frame5,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,6,A3.jpg,frame1,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,6,C7.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,6,A2.jpg,frame3,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,6,A1.jpg,frame4,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,6,A10.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,7,C4.jpg,frame1,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,7,C9.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,7,C1.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,7,A6.jpg,frame4,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,7,A7.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,8,A8.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,8,A10.jpg,frame2,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,8,A1.jpg,frame3,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,8,A7.jpg,frame4,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,8,C8.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,9,A4.jpg,frame1,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,9,C7.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,9,A12.jpg,frame3,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,9,C5.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,9,A9.jpg,frame5,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,10,C8.jpg,frame1,C,A,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,10,C7.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,10,C12.jpg,frame3,C,A,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,10,A5.jpg,frame4,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,10,C11.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,11,C10.jpg,frame1,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,11,C2.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,11,A12.jpg,frame3,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,11,C4.jpg,frame4,C,Nada,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,11,A8.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,12,A4.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,12,C8.jpg,frame2,C,A,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,12,C9.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,12,A9.jpg,frame4,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,12,A10.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,13,C1.jpg,frame1,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,13,A4.jpg,frame2,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,13,A6.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,13,A8.jpg,frame4,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,13,C10.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,14,C10.jpg,frame1,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,14,C9.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,14,A5.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,14,A6.jpg,frame4,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,14,A8.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,15,A7.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,15,C6.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,15,C5.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,15,C3.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,15,A8.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,16,C1.jpg,frame1,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,16,C10.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,16,A7.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,16,A3.jpg,frame4,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,16,C8.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,17,A6.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,17,C3.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,17,C6.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,17,A11.jpg,frame4,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,17,C8.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,18,A4.jpg,frame1,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,18,C1.jpg,frame2,C,A,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,18,C9.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,18,A8.jpg,frame4,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,18,C6.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,19,A12.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,19,C1.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,19,C2.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,19,A2.jpg,frame4,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,19,A11.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,20,A11.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,20,A3.jpg,frame2,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,20,A6.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,20,A7.jpg,frame4,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,20,C1.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,21,C11.jpg,frame1,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,21,A3.jpg,frame2,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,21,C10.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,21,A6.jpg,frame4,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,21,C6.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,22,C4.jpg,frame1,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,22,C3.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,22,C9.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,22,C11.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,22,A9.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,23,A4.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,23,A5.jpg,frame2,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,23,C7.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,23,A3.jpg,frame4,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,23,C1.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,24,C8.jpg,frame1,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,24,A11.jpg,frame2,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,24,A10.jpg,frame3,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,24,A9.jpg,frame4,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,24,C2.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,25,A2.jpg,frame1,A,C,0,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,25,A6.jpg,frame2,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,25,A7.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,25,C12.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,73831-73831,738317011870272,terrier,hound,25,A9.jpg,frame5,A,A,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,1,B12.jpg,frame1,B,B,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,1,A6.jpg,frame2,A,A,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,1,C8.jpg,frame3,C,C,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,1,C12.jpg,frame4,C,C,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,1,D11.jpg,frame5,D,D,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,2,A4.jpg,frame1,A,C,0,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,2,B2.jpg,frame2,B,B,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,2,D10.jpg,frame3,D,D,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,2,A6.jpg,frame4,A,A,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,2,B6.jpg,frame5,B,B,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,3,D4.jpg,frame1,D,D,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,3,C7.jpg,frame2,C,C,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,3,C9.jpg,frame3,C,C,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,3,A7.jpg,frame4,A,A,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,3,C12.jpg,frame5,C,C,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,4,D7.jpg,frame1,D,D,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,4,D3.jpg,frame2,D,D,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,4,A10.jpg,frame3,A,A,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,4,B11.jpg,frame4,B,B,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,4,C7.jpg,frame5,C,C,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,5,C9.jpg,frame1,C,C,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,5,B8.jpg,frame2,B,D,0,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,5,D11.jpg,frame3,D,D,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,5,D9.jpg,frame4,D,D,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,5,A8.jpg,frame5,A,A,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,6,B11.jpg,frame1,B,B,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,6,B3.jpg,frame2,B,B,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,6,D4.jpg,frame3,D,D,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,6,B10.jpg,frame4,B,B,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,6,B7.jpg,frame5,B,B,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,7,A3.jpg,frame1,A,C,0,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,7,D6.jpg,frame2,D,D,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,7,C10.jpg,frame3,C,C,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,7,D11.jpg,frame4,D,D,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,7,B2.jpg,frame5,B,B,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,8,A5.jpg,frame1,A,A,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,8,C7.jpg,frame2,C,C,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,8,A4.jpg,frame3,A,C,0,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,8,B2.jpg,frame4,B,B,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,8,A9.jpg,frame5,A,C,0,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,9,C9.jpg,frame1,C,C,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,9,D1.jpg,frame2,D,D,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,9,C7.jpg,frame3,C,C,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,9,D5.jpg,frame4,D,D,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,9,C10.jpg,frame5,C,C,1,True,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,10,B7.jpg,frame1,B,D,0,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,10,B10.jpg,frame2,B,B,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,10,D4.jpg,frame3,D,D,1,False,,,,
solo,Game rounds,73831-73831,738317011870272,terrier,hound,10,D7.jpg,frame4,D,D,1,False,,,,
